Order ID,Order Date,Ship Mode,Segment,City,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
US-2023-1979,2023-03-07,First Class,Home Office,Atlanta,South,Office Supplies,Art,1111.47,3,0,101.59
US-2023-1980,2023-03-07,Standard Class,Consumer,Philadelphia,East,Office Supplies,Appliances,1239.9,3,0,270.25
US-2023-1981,2023-03-13,Same Day,Consumer,Denver,West,Technology,Machines,12772.26,9,0,1534.1
US-2023-1982,2023-03-01,First Class,Consumer,New Orleans,South,Office Supplies,Art,617.42,2,0,8.47
US-2023-1983,2023-03-23,Second Class,Corporate,Nashville,South,Technology,Copiers,4438.48,2,0.1,527.49
US-2023-1984,2023-03-08,Standard Class,Home Office,Boston,East,Office Supplies,Appliances,448.75,1,0.1,125.99
US-2023-1985,2023-03-08,Same Day,Corporate,San Francisco,West,Technology,Phones,14319.12,10,0.2,-1119.16
US-2023-1986,2023-03-06,Same Day,Corporate,Seattle,West,Technology,Phones,6085.94,9,0.1,-409.19
US-2023-1987,2023-03-21,Same Day,Corporate,Boston,East,Furniture,Bookcases,7865.4,6,0,1302.99
US-2023-1988,2023-04-08,Same Day,Corporate,New York,East,Technology,Copiers,367.14,3,0.3,-4.27
US-2023-1989,2023-04-26,Second Class,Home Office,Houston,South,Office Supplies,Art,60.27,10,0.3,-1.78
US-2023-1990,2023-04-03,Standard Class,Home Office,New Orleans,South,Technology,Machines,2388.88,7,0.4,-200.98
US-2023-1991,2023-04-05,Same Day,Corporate,Nashville,South,Office Supplies,Storage,902.52,3,0.2,59.49
US-2023-1992,2023-04-05,Standard Class,Consumer,New Orleans,South,Furniture,Chairs,8767.98,7,0.2,-628.28
US-2023-1993,2023-04-17,First Class,Home Office,New York,East,Technology,Phones,21904.92,10,0.1,-2057.38
US-2023-1994,2023-04-24,Standard Class,Consumer,Houston,South,Technology,Phones,17029.15,9,0.3,621.24
US-2023-1995,2023-04-26,Second Class,Home Office,Boston,East,Technology,Machines,8905.68,7,0,1585.03
US-2023-1996,2023-04-25,Same Day,Corporate,Chicago,Central,Technology,Accessories,6274.45,5,0,-246.91
US-2023-1997,2023-04-25,Same Day,Corporate,Nashville,South,Furniture,Tables,721.44,2,0,12.75
US-2023-1998,2023-04-20,Standard Class,Home Office,Indianapolis,Central,Technology,Machines,1375.62,1,0,196.89
US-2023-1999,2023-04-15,Same Day,Home Office,Chicago,Central,Technology,Accessories,12011.83,7,0.1,1398.14
US-2023-2000,2023-04-27,First Class,Corporate,Columbus,Central,Furniture,Bookcases,2146.56,5,0.2,513.8
US-2023-2001,2023-04-10,Second Class,Consumer,New York,East,Office Supplies,Appliances,1306.49,6,0.3,443.25
US-2023-2002,2023-04-20,First Class,Corporate,Indianapolis,Central,Office Supplies,Art,232.05,3,0,33.22
US-2023-2003,2023-04-07,Second Class,Corporate,Boston,East,Technology,Copiers,8361.0,6,0,895.88
US-2023-2004,2023-04-13,Standard Class,Consumer,San Francisco,West,Technology,Accessories,6015.15,5,0,-188.26
US-2023-2005,2023-04-12,First Class,Home Office,Boston,East,Technology,Copiers,5595.62,5,0.1,-112.38
US-2023-2006,2023-04-08,Same Day,Consumer,San Francisco,West,Technology,Phones,132.24,2,0,32.09
US-2023-2007,2023-05-16,Standard Class,Consumer,San Francisco,West,Office Supplies,Art,3194.66,7,0,943.55
US-2023-2008,2023-05-18,Second Class,Consumer,Chicago,Central,Technology,Machines,7442.68,6,0.4,1988.61
US-2023-2009,2023-05-15,Second Class,Home Office,Nashville,South,Technology,Accessories,414.01,1,0,118.15
US-2023-2010,2023-05-16,Second Class,Consumer,Houston,South,Furniture,Furnishings,596.49,1,0.3,3.74
US-2023-2011,2023-05-18,Second Class,Corporate,New York,East,Office Supplies,Binders,875.18,2,0,68.28
US-2023-2012,2023-05-09,Same Day,Consumer,Chicago,Central,Furniture,Furnishings,1660.58,4,0.2,336.94
US-2023-2013,2023-05-23,Same Day,Home Office,Atlanta,South,Furniture,Chairs,4072.05,5,0,161.33
US-2023-2014,2023-05-08,Standard Class,Corporate,Chicago,Central,Office Supplies,Appliances,193.79,1,0,16.01
US-2023-2015,2023-05-17,Standard Class,Consumer,Baltimore,East,Furniture,Bookcases,2081.75,6,0.1,726.71
US-2023-2016,2023-05-04,First Class,Consumer,Los Angeles,West,Furniture,Chairs,1440.09,3,0,112.84
US-2023-2017,2023-05-10,Same Day,Corporate,New York,East,Office Supplies,Paper,2293.56,9,0.2,553.84
US-2023-2018,2023-05-07,Second Class,Corporate,Los Angeles,West,Furniture,Chairs,12730.9,9,0.2,3373.05
US-2023-2019,2023-05-28,First Class,Home Office,San Francisco,West,Furniture,Chairs,1953.92,8,0,-173.12
US-2023-2020,2023-05-25,Standard Class,Home Office,Baltimore,East,Technology,Accessories,7763.09,6,0.1,-173.72
US-2023-2021,2023-05-22,Same Day,Corporate,Nashville,South,Technology,Accessories,1614.89,1,0.3,-86.57
US-2023-2022,2023-05-18,Same Day,Corporate,Dallas,Central,Technology,Accessories,2043.88,1,0.1,134.5
US-2023-2023,2023-05-25,First Class,Corporate,Denver,West,Technology,Accessories,4773.3,10,0,977.95
US-2023-2024,2023-05-23,Second Class,Consumer,New Orleans,South,Technology,Machines,2325.03,1,0,-186.93
US-2023-2025,2023-05-09,Same Day,Corporate,Indianapolis,Central,Furniture,Bookcases,894.18,2,0,122.11
US-2023-2026,2023-05-20,Same Day,Corporate,Baltimore,East,Technology,Machines,2740.41,9,0,88.43
US-2023-2027,2023-05-24,Standard Class,Corporate,Baltimore,East,Office Supplies,Art,962.39,5,0.3,174.63
US-2023-2028,2023-05-08,Same Day,Consumer,Dallas,Central,Technology,Accessories,2839.21,6,0.1,673.77
US-2023-2029,2023-06-23,Standard Class,Home Office,Nashville,South,Furniture,Chairs,1862.0,10,0,-111.74
US-2023-2030,2023-06-03,Standard Class,Home Office,Atlanta,South,Furniture,Furnishings,2724.48,10,0.1,79.63
US-2023-2031,2023-06-21,Same Day,Home Office,Los Angeles,West,Technology,Phones,6685.82,9,0.1,699.93
US-2023-2032,2023-06-17,Standard Class,Corporate,Boston,East,Furniture,Tables,1599.65,2,0.3,305.24
US-2023-2033,2023-06-25,First Class,Home Office,New Orleans,South,Furniture,Tables,3827.54,2,0,340.65
US-2023-2034,2023-06-04,First Class,Corporate,Indianapolis,Central,Furniture,Tables,974.53,7,0.4,185.27
US-2023-2035,2023-06-19,Second Class,Consumer,Chicago,Central,Furniture,Tables,262.71,1,0.1,48.6
US-2023-2036,2023-06-11,Second Class,Corporate,Seattle,West,Office Supplies,Appliances,2296.94,8,0.1,905.0
US-2023-2037,2023-06-01,Second Class,Consumer,New Orleans,South,Technology,Phones,3942.29,9,0.3,758.55
US-2023-2038,2023-06-19,Same Day,Corporate,Philadelphia,East,Furniture,Chairs,8665.34,8,0.2,1059.76
US-2023-2039,2023-06-21,First Class,Consumer,Indianapolis,Central,Technology,Machines,17937.07,8,0.1,2117.42
US-2023-2040,2023-06-25,Same Day,Home Office,San Francisco,West,Office Supplies,Binders,2900.4,8,0,-228.58
US-2023-2041,2023-06-21,Second Class,Home Office,Denver,West,Furniture,Furnishings,123.17,1,0.3,12.59
US-2023-2042,2023-06-10,Standard Class,Home Office,Los Angeles,West,Furniture,Tables,2947.92,2,0,450.82
US-2023-2043,2023-06-24,Same Day,Home Office,Seattle,West,Office Supplies,Storage,415.88,1,0.1,98.44
US-2023-2044,2023-06-18,Same Day,Consumer,Baltimore,East,Technology,Phones,7093.68,8,0,1565.0
US-2023-2045,2023-06-26,Second Class,Home Office,Denver,West,Technology,Machines,658.95,5,0,-5.15
US-2023-2046,2023-06-27,Standard Class,Corporate,Indianapolis,Central,Office Supplies,Paper,1107.89,10,0.3,-81.3
US-2023-2047,2023-06-06,Same Day,Home Office,Denver,West,Technology,Machines,499.32,5,0.1,41.19
US-2023-2048,2023-06-21,First Class,Consumer,Columbus,Central,Technology,Machines,13573.66,9,0.2,3688.58
US-2023-2049,2023-06-19,Second Class,Home Office,Baltimore,East,Office Supplies,Art,25.48,1,0.3,8.23
US-2023-2050,2023-07-10,Standard Class,Consumer,Baltimore,East,Technology,Copiers,2863.42,4,0.2,659.5
US-2023-2051,2023-07-12,Standard Class,Home Office,Baltimore,East,Technology,Copiers,11527.33,6,0.1,-1036.51
US-2023-2052,2023-07-01,Second Class,Consumer,Baltimore,East,Technology,Machines,22470.03,9,0,782.91
US-2023-2053,2023-07-13,Second Class,Corporate,New Orleans,South,Technology,Copiers,1616.76,1,0,500.23
US-2023-2054,2023-07-11,Standard Class,Consumer,Denver,West,Furniture,Tables,1277.46,6,0.4,455.69
US-2023-2055,2023-07-26,Standard Class,Corporate,Atlanta,South,Office Supplies,Binders,4644.7,10,0,1224.29
US-2023-2056,2023-07-15,Same Day,Home Office,Philadelphia,East,Furniture,Tables,7216.27,9,0.2,2033.95
US-2023-2057,2023-07-23,Second Class,Consumer,Indianapolis,Central,Technology,Copiers,200.74,2,0.4,39.99
US-2023-2058,2023-07-26,Second Class,Home Office,Indianapolis,Central,Furniture,Bookcases,3587.84,4,0,1375.37
US-2023-2059,2023-07-11,Standard Class,Corporate,Atlanta,South,Furniture,Tables,3367.14,2,0,633.95
US-2023-2060,2023-07-27,First Class,Consumer,Boston,East,Furniture,Tables,6683.65,5,0,10.88
US-2023-2061,2023-07-19,Second Class,Home Office,Chicago,Central,Office Supplies,Binders,1031.99,9,0.4,359.07
US-2023-2062,2023-07-20,Standard Class,Home Office,Atlanta,South,Technology,Phones,3142.82,7,0.1,354.07
US-2023-2063,2023-07-24,Same Day,Corporate,New York,East,Technology,Machines,22597.38,9,0.1,-322.35
US-2023-2064,2023-07-13,Second Class,Consumer,Boston,East,Technology,Machines,14726.59,8,0.2,5801.18
US-2023-2065,2023-07-12,Second Class,Home Office,San Francisco,West,Technology,Phones,20512.4,10,0.2,1481.15
US-2023-2066,2023-07-28,Same Day,Home Office,New Orleans,South,Office Supplies,Art,810.56,7,0.4,278.09
US-2023-2067,2023-07-19,Second Class,Consumer,Baltimore,East,Office Supplies,Storage,52.33,3,0.3,16.9
US-2023-2068,2023-07-11,Second Class,Consumer,Chicago,Central,Technology,Machines,15070.8,10,0,-265.08
US-2023-2069,2023-07-25,First Class,Consumer,Chicago,Central,Office Supplies,Storage,252.25,1,0.3,100.28
US-2023-2070,2023-07-27,First Class,Home Office,Atlanta,South,Office Supplies,Art,2711.52,9,0.3,-146.39
US-2023-2071,2023-07-10,First Class,Home Office,Los Angeles,West,Furniture,Furnishings,5762.23,8,0.3,-12.58
US-2023-2072,2023-07-16,Second Class,Consumer,Nashville,South,Technology,Copiers,7133.77,7,0,2304.32
US-2023-2073,2023-07-26,Same Day,Corporate,Boston,East,Office Supplies,Storage,1662.77,9,0.1,367.18
US-2023-2074,2023-07-16,First Class,Home Office,San Francisco,West,Office Supplies,Binders,794.36,4,0,184.84
US-2023-2075,2023-07-07,Same Day,Home Office,Seattle,West,Office Supplies,Appliances,225.81,2,0.1,62.55
US-2023-2076,2023-08-27,Same Day,Home Office,Baltimore,East,Technology,Accessories,1343.57,5,0.1,59.01
US-2023-2077,2023-08-04,First Class,Consumer,Nashville,South,Office Supplies,Appliances,4512.8,10,0,1006.01
US-2023-2078,2023-08-05,Same Day,Consumer,Denver,West,Office Supplies,Storage,3310.2,9,0,1020.97
US-2023-2079,2023-08-01,First Class,Corporate,Dallas,Central,Technology,Copiers,1450.13,3,0.4,-24.55
US-2023-2080,2023-08-11,First Class,Corporate,Philadelphia,East,Office Supplies,Art,315.28,1,0.3,30.24
US-2023-2081,2023-08-26,Standard Class,Consumer,Dallas,Central,Technology,Machines,5387.78,8,0.2,1591.27
US-2023-2082,2023-08-19,Same Day,Consumer,San Francisco,West,Office Supplies,Storage,475.93,1,0,136.43
US-2023-2083,2023-08-19,Standard Class,Home Office,San Francisco,West,Office Supplies,Storage,238.82,3,0.2,1.07
US-2023-2084,2023-08-11,First Class,Home Office,New Orleans,South,Office Supplies,Paper,173.82,1,0.1,52.63
US-2023-2085,2023-08-02,Standard Class,Corporate,New York,East,Technology,Copiers,8312.95,5,0,213.17
US-2023-2086,2023-08-14,Same Day,Consumer,Chicago,Central,Technology,Copiers,5722.27,6,0.4,256.25
US-2023-2087,2023-08-16,First Class,Corporate,Dallas,Central,Furniture,Furnishings,4560.08,4,0.1,785.1
US-2023-2088,2023-08-16,Standard Class,Home Office,Baltimore,East,Office Supplies,Art,2124.19,8,0.3,-17.21
US-2023-2089,2023-08-20,Second Class,Home Office,Denver,West,Furniture,Bookcases,4906.72,4,0,1902.95
US-2023-2090,2023-08-01,Second Class,Corporate,Columbus,Central,Technology,Phones,7256.3,5,0.3,670.77
US-2023-2091,2023-08-01,Standard Class,Consumer,Nashville,South,Technology,Accessories,3458.51,2,0.2,-344.58
US-2023-2092,2023-08-04,Standard Class,Home Office,Atlanta,South,Office Supplies,Storage,1656.9,7,0.4,490.83
US-2023-2093,2023-08-17,Second Class,Consumer,Indianapolis,Central,Office Supplies,Appliances,1390.53,9,0.1,111.02
US-2023-2094,2023-08-27,First Class,Home Office,Houston,South,Technology,Machines,1660.25,4,0.4,101.05
US-2023-2095,2023-08-03,Second Class,Home Office,Chicago,Central,Office Supplies,Appliances,1617.12,10,0.1,197.73
US-2023-2096,2023-08-07,First Class,Corporate,Dallas,Central,Technology,Copiers,1680.16,2,0,-1.28
US-2023-2097,2023-08-06,Second Class,Home Office,Boston,East,Furniture,Chairs,4459.95,5,0.4,1164.15
US-2023-2098,2023-08-04,Standard Class,Home Office,Seattle,West,Office Supplies,Appliances,895.61,4,0.3,-79.67
US-2023-2099,2023-09-17,Same Day,Corporate,Boston,East,Technology,Phones,2357.92,1,0,27.46
US-2023-2100,2023-09-03,Same Day,Corporate,Los Angeles,West,Furniture,Chairs,7792.15,6,0.1,-170.28
US-2023-2101,2023-09-28,First Class,Home Office,Denver,West,Furniture,Bookcases,9239.86,7,0,2999.72
US-2023-2102,2023-09-14,Second Class,Home Office,Nashville,South,Office Supplies,Appliances,275.81,1,0.4,84.91
US-2023-2103,2023-09-01,Standard Class,Consumer,New York,East,Technology,Phones,13131.9,5,0,4128.8
US-2023-2104,2023-09-23,Standard Class,Corporate,Denver,West,Office Supplies,Binders,136.33,1,0.1,21.11
US-2023-2105,2023-09-16,Standard Class,Home Office,Nashville,South,Technology,Copiers,5514.84,9,0.2,2029.85
US-2023-2106,2023-09-17,Same Day,Corporate,Nashville,South,Furniture,Chairs,3386.74,4,0.1,876.72
US-2023-2107,2023-09-21,Same Day,Consumer,Philadelphia,East,Office Supplies,Storage,512.19,9,0,109.77
US-2023-2108,2023-09-12,Second Class,Home Office,New York,East,Technology,Accessories,2857.64,5,0.2,-221.9
US-2023-2109,2023-09-04,Same Day,Corporate,Denver,West,Office Supplies,Paper,833.95,5,0,19.56
US-2023-2110,2023-09-14,Same Day,Consumer,Nashville,South,Office Supplies,Art,1468.17,5,0.1,-121.36
US-2023-2111,2023-09-26,First Class,Home Office,Indianapolis,Central,Technology,Phones,5348.59,9,0.2,2014.48
US-2023-2112,2023-09-25,Same Day,Home Office,Dallas,Central,Office Supplies,Art,310.8,9,0.1,-9.75
US-2023-2113,2023-09-15,Standard Class,Consumer,New York,East,Furniture,Bookcases,1280.46,6,0,48.85
US-2023-2114,2023-09-28,Standard Class,Consumer,Los Angeles,West,Technology,Phones,15065.57,7,0.1,-1275.86
US-2023-2115,2023-09-15,Standard Class,Home Office,Houston,South,Technology,Machines,20226.87,9,0,5514.59
US-2023-2116,2023-09-08,Same Day,Consumer,San Francisco,West,Technology,Machines,2864.41,1,0,746.23
US-2023-2117,2023-09-04,Standard Class,Home Office,Indianapolis,Central,Furniture,Bookcases,14712.08,8,0,-233.33
US-2023-2118,2023-09-27,First Class,Corporate,Baltimore,East,Technology,Machines,10231.27,9,0.2,-515.35
US-2023-2119,2023-09-04,Second Class,Consumer,Philadelphia,East,Office Supplies,Art,361.85,5,0,38.5
US-2023-2120,2023-09-02,Second Class,Corporate,Baltimore,East,Office Supplies,Paper,3024.19,7,0.1,1111.03
US-2023-2121,2023-10-20,Standard Class,Corporate,Dallas,Central,Furniture,Chairs,2280.17,9,0.2,422.78
US-2023-2122,2023-10-08,Same Day,Consumer,Dallas,Central,Technology,Machines,13917.1,5,0,3321.72
US-2023-2123,2023-10-06,Same Day,Consumer,Houston,South,Technology,Accessories,7621.04,5,0.3,-647.76
US-2023-2124,2023-10-13,Second Class,Corporate,Atlanta,South,Furniture,Tables,6620.65,5,0,1599.97
US-2023-2125,2023-10-28,Standard Class,Consumer,New Orleans,South,Technology,Accessories,130.68,2,0.4,10.75
US-2023-2126,2023-10-07,First Class,Home Office,Houston,South,Technology,Accessories,4902.05,4,0.2,655.1
US-2023-2127,2023-10-10,First Class,Corporate,New Orleans,South,Technology,Copiers,11995.02,9,0,1889.08
US-2023-2128,2023-10-20,Second Class,Consumer,Boston,East,Office Supplies,Art,476.24,5,0.2,39.63
US-2023-2129,2023-10-06,Second Class,Corporate,Indianapolis,Central,Technology,Accessories,238.57,1,0.3,38.7
US-2023-2130,2023-10-28,Same Day,Home Office,San Francisco,West,Furniture,Tables,725.08,1,0.3,-40.77
US-2023-2131,2023-10-23,First Class,Corporate,Denver,West,Office Supplies,Appliances,761.64,6,0,-22.27
US-2023-2132,2023-10-21,Second Class,Home Office,Nashville,South,Technology,Copiers,3488.87,7,0,855.15
US-2023-2133,2023-10-08,Second Class,Home Office,New Orleans,South,Furniture,Chairs,3695.44,4,0,-350.85
US-2023-2134,2023-10-25,Same Day,Consumer,Baltimore,East,Furniture,Tables,12095.46,9,0,1139.56
US-2023-2135,2023-10-03,Standard Class,Consumer,Denver,West,Office Supplies,Binders,1915.49,6,0.2,47.11
US-2023-2136,2023-10-10,First Class,Home Office,Los Angeles,West,Furniture,Bookcases,4488.5,7,0.4,1147.8
US-2023-2137,2023-10-11,Same Day,Home Office,New Orleans,South,Technology,Accessories,6948.94,3,0.2,1641.62
US-2023-2138,2023-10-20,Second Class,Home Office,Baltimore,East,Office Supplies,Appliances,2291.69,8,0.3,443.86
US-2023-2139,2023-10-06,Second Class,Home Office,Nashville,South,Office Supplies,Binders,409.04,4,0,9.57
US-2023-2140,2023-10-09,Same Day,Home Office,Seattle,West,Technology,Copiers,6230.89,9,0.3,1244.63
US-2023-2141,2023-10-09,Same Day,Home Office,Denver,West,Furniture,Tables,775.49,6,0.1,295.41
US-2023-2142,2023-10-25,First Class,Consumer,Seattle,West,Furniture,Tables,12446.56,7,0,1654.09
US-2023-2143,2023-10-10,Same Day,Consumer,Dallas,Central,Furniture,Chairs,1158.23,2,0.3,251.6
US-2023-2144,2023-10-14,Standard Class,Home Office,Denver,West,Furniture,Furnishings,7189.07,7,0,900.33
US-2023-2145,2023-10-08,First Class,Corporate,Chicago,Central,Office Supplies,Binders,1968.72,6,0.2,448.45
US-2023-2146,2023-11-14,Same Day,Consumer,Indianapolis,Central,Furniture,Tables,15591.15,10,0.1,-429.23
US-2023-2147,2023-11-10,Standard Class,Consumer,Philadelphia,East,Furniture,Bookcases,10337.52,6,0,23.4
US-2023-2148,2023-11-20,Second Class,Consumer,Baltimore,East,Office Supplies,Art,15.4,2,0,-0.33
US-2023-2149,2023-11-11,Standard Class,Consumer,Chicago,Central,Technology,Machines,3546.84,6,0,747.22
US-2023-2150,2023-11-24,Standard Class,Consumer,Indianapolis,Central,Technology,Machines,6320.96,8,0,2341.31
US-2023-2151,2023-11-27,First Class,Corporate,Boston,East,Technology,Machines,2404.4,3,0.1,166.95
US-2023-2152,2023-11-11,Second Class,Corporate,Baltimore,East,Technology,Phones,3667.3,10,0.3,-284.5
US-2023-2153,2023-11-08,Same Day,Corporate,New York,East,Technology,Accessories,1662.14,4,0.2,658.79
US-2023-2154,2023-11-28,First Class,Consumer,Indianapolis,Central,Furniture,Bookcases,7160.45,6,0.1,1316.38
US-2023-2155,2023-11-11,First Class,Home Office,San Francisco,West,Furniture,Furnishings,417.7,5,0,96.12
US-2023-2156,2023-11-02,Second Class,Home Office,Denver,West,Office Supplies,Art,1469.75,7,0.4,390.8
US-2023-2157,2023-11-16,Standard Class,Home Office,Dallas,Central,Office Supplies,Paper,460.33,3,0.4,38.98
US-2023-2158,2023-11-25,First Class,Home Office,Seattle,West,Office Supplies,Art,2374.33,9,0.4,649.91
US-2023-2159,2023-11-22,Standard Class,Home Office,New Orleans,South,Office Supplies,Appliances,1078.75,3,0.2,147.76
US-2023-2160,2023-11-23,Same Day,Consumer,Atlanta,South,Office Supplies,Art,1034.33,3,0.3,-17.53
US-2023-2161,2023-11-24,Second Class,Home Office,Los Angeles,West,Technology,Accessories,1110.24,4,0.4,-10.01
US-2023-2162,2023-11-23,Standard Class,Corporate,Atlanta,South,Furniture,Bookcases,102.17,1,0.2,18.41
US-2023-2163,2023-11-27,First Class,Consumer,Nashville,South,Technology,Accessories,1024.81,2,0.3,79.57
US-2023-2164,2023-11-28,Same Day,Corporate,Houston,South,Furniture,Chairs,17483.9,10,0,1944.42
US-2023-2165,2023-11-16,First Class,Corporate,Seattle,West,Technology,Accessories,588.43,1,0,144.82
US-2023-2166,2023-11-22,Same Day,Consumer,Columbus,Central,Technology,Phones,14302.33,10,0.3,4534.08
US-2023-2167,2023-11-06,Standard Class,Corporate,Los Angeles,West,Technology,Copiers,5382.77,5,0.1,1248.7
US-2023-2168,2023-12-04,Second Class,Consumer,New York,East,Technology,Accessories,12359.84,9,0.3,4259.72
US-2023-2169,2023-12-12,Same Day,Home Office,San Francisco,West,Furniture,Furnishings,5616.2,10,0,-166.79
US-2023-2170,2023-12-12,Standard Class,Home Office,Dallas,Central,Office Supplies,Appliances,3164.16,8,0.2,-95.17
US-2023-2171,2023-12-04,First Class,Corporate,New York,East,Technology,Accessories,3790.85,7,0,943.6
US-2023-2172,2023-12-07,First Class,Home Office,Nashville,South,Office Supplies,Storage,1901.48,7,0,401.84
US-2023-2173,2023-12-23,Same Day,Home Office,Baltimore,East,Office Supplies,Binders,3326.61,10,0.3,-274.29
US-2023-2174,2023-12-09,Same Day,Consumer,Columbus,Central,Furniture,Furnishings,2072.7,10,0.1,-189.6
US-2023-2175,2023-12-26,First Class,Consumer,Denver,West,Office Supplies,Appliances,2290.72,8,0,-144.72
US-2023-2176,2023-12-05,First Class,Consumer,Denver,West,Furniture,Bookcases,2372.04,3,0.2,395.75
US-2023-2177,2023-12-01,Second Class,Consumer,Chicago,Central,Office Supplies,Binders,883.44,8,0,120.32
US-2023-2178,2023-12-10,Second Class,Corporate,Atlanta,South,Furniture,Bookcases,3220.63,4,0.4,146.12
US-2023-2179,2023-12-28,Second Class,Corporate,New York,East,Furniture,Tables,8748.54,7,0.2,-522.92
US-2023-2180,2023-12-12,Second Class,Home Office,Los Angeles,West,Technology,Copiers,5834.33,4,0.4,-269.97
US-2023-2181,2023-12-15,Second Class,Corporate,Seattle,West,Office Supplies,Storage,1765.64,4,0,167.64
US-2023-2182,2023-12-02,Same Day,Corporate,Denver,West,Office Supplies,Storage,421.92,10,0.1,-15.41
US-2023-2183,2023-12-18,First Class,Corporate,New York,East,Office Supplies,Binders,1840.05,9,0,81.65
US-2023-2184,2023-12-16,Same Day,Consumer,Boston,East,Office Supplies,Appliances,437.62,2,0.1,131.07
US-2023-2185,2023-12-05,Standard Class,Consumer,Indianapolis,Central,Office Supplies,Paper,91.6,8,0,33.45
US-2023-2186,2023-12-12,Second Class,Consumer,San Francisco,West,Furniture,Furnishings,223.74,1,0.3,77.9
US-2023-2187,2023-12-07,Standard Class,Consumer,Seattle,West,Office Supplies,Binders,187.7,3,0.1,2.82
US-2023-2188,2023-12-10,Standard Class,Corporate,New York,East,Technology,Phones,9288.22,6,0.1,3675.53
US-2023-2189,2023-12-09,First Class,Home Office,Seattle,West,Office Supplies,Storage,163.62,4,0.2,51.05
US-2023-2190,2023-12-25,Same Day,Home Office,Los Angeles,West,Technology,Phones,6808.6,5,0.2,513.02
US-2023-2191,2023-12-04,Second Class,Corporate,Chicago,Central,Office Supplies,Art,93.99,5,0.4,25.28
US-2023-2192,2023-12-15,Second Class,Home Office,Houston,South,Furniture,Chairs,4003.65,4,0.2,437.51
US-2023-2193,2023-12-12,Standard Class,Home Office,Houston,South,Office Supplies,Art,461.86,9,0.1,99.14
US-2023-2194,2023-12-26,Second Class,Corporate,New Orleans,South,Furniture,Chairs,1356.54,3,0,244.8
US-2023-2195,2023-12-01,Standard Class,Home Office,Atlanta,South,Office Supplies,Art,954.9,10,0.1,114.52
US-2023-2196,2023-12-23,Second Class,Corporate,Los Angeles,West,Office Supplies,Binders,863.45,7,0,253.7
US-2023-2197,2023-12-17,First Class,Corporate,Atlanta,South,Office Supplies,Storage,1771.88,4,0,250.61
US-2023-2198,2023-12-22,Second Class,Consumer,Chicago,Central,Technology,Machines,915.18,2,0,109.52
US-2023-2199,2023-12-27,Standard Class,Corporate,Columbus,Central,Furniture,Chairs,6064.2,6,0.1,-188.23
